,r,rho,vp,vs,vphi,K,G
83,607342.2106550202,7184.791424669578,5300.111594973599,0.0,0.0,202820736761.9424,0.0
84,614659.5792157019,7182.3079894717675,5297.533383422913,0.0,0.0,202580099872.46094,0.0
85,621976.9477763836,7179.824554273957,5294.955171872227,0.0,0.0,202336968062.57626,0.0
86,629294.3163370653,7177.341119076146,5292.376960321542,0.0,0.0,202090843315.90277,0.0
87,636611.684897747,7174.857683878336,5289.798748770857,0.0,0.0,201842095656.12244,0.0
88,643929.0534584287,7172.374248680525,5287.2205372201715,0.0,0.0,201590546539.62897,0.0
89,651246.4220191104,7169.890813482714,5284.642325669486,0.0,0.0,201336129245.65265,0.0
90,658563.7905797921,7167.407378284904,5282.064114118801,0.0,0.0,201079008701.50647,0.0
91,665881.1591404739,7164.923943087093,5279.485902568114,0.0,0.0,200819120877.84375,0.0
92,673198.5277011556,7162.440507889282,5276.90769101743,0.0,0.0,200556274270.58334,0.0
93,680515.8962618373,7159.957072691472,5274.329479466744,0.0,0.0,200290652548.3628,0.0
94,687833.264822519,7157.47363749366,5271.751267916058,0.0,0.0,200022227062.7876,0.0
95,695150.6333832007,7154.99020229585,5269.173056365373,0.0,0.0,199750975928.7965,0.0
96,702468.0019438824,7152.506767098039,5266.594844814687,0.0,0.0,199476883042.0889,0.0
97,709785.3705045641,7150.023331900229,5264.016633264002,0.0,0.0,199199937252.43582,0.0
98,717102.7390652458,7147.5398967024175,5261.4384217133165,0.0,0.0,198920131664.46756,0.0
99,724420.1076259275,7145.056461504608,5258.860210162631,0.0,0.0,198637463046.70935,0.0
100,731737.4761866092,7142.573026306796,5256.281998611946,0.0,0.0,198351931323.7005,0.0
101,739054.844747291,7140.0895911089865,5253.70378706126,0.0,0.0,198063539141.19376,0.0
102,746372.2133079728,7137.606155911175,5251.125575510575,0.0,0.0,197772291498.17807,0.0
103,753689.5818686545,7135.122720713365,5248.5473639598895,0.0,0.0,197478152726.6926,0.0
104,761006.9504293362,7132.523552841819,5245.850017071685,0.0,0.0,197181065996.48004,0.0
105,768324.3189900179,7129.287288312708,5242.496842206109,0.0,0.0,196881136618.75894,0.0
106,775641.6875506996,7126.051023783599,5239.143667340532,0.0,0.0,196578357774.09296,0.0
107,782959.0561113813,7122.814759254488,5235.790492474956,0.0,0.0,196272581719.33984,0.0
108,790276.424672063,7119.578494725376,5232.4373176093795,0.0,0.0,195963995433.9502,0.0
109,797593.7932327447,7116.3422301962655,5229.084142743804,0.0,0.0,195652432035.81104,0.0
110,804911.1617934264,7113.105965667155,5225.730967878227,0.0,0.0,195338037953.414,0.0
111,812228.5303541081,7109.869701138045,5222.377793012651,0.0,0.0,195020650316.5677,0.0
112,819545.8989147898,7106.633436608934,5219.024618147074,0.0,0.0,194700416367.76874,0.0
113,826863.2674754716,7103.397172079824,5215.671443281499,0.0,0.0,194377246122.24942,0.0
114,834180.6360361533,7100.160907550712,5212.318268415922,0.0,0.0,194051135924.06537,0.0
115,841498.004596835,7096.924643021601,5208.965093550345,0.0,0.0,193722134045.58478,0.0
116,848815.3731575167,7093.68837849249,5205.611918684768,0.0,0.0,193390225079.616,0.0
117,856132.7417181984,7090.45211396338,5202.258743819192,0.0,0.0,193055397908.63214,0.0
118,863450.1102788801,7087.215849434269,5198.905568953616,0.0,0.0,192717631858.77264,0.0
119,870767.4788395618,7083.979584905159,5195.552394088039,0.0,0.0,192376939147.4245,0.0
120,878084.8474002435,7080.743320376048,5192.1992192224625,0.0,0.0,192033331872.3521,0.0
121,885402.2159609252,7077.507055846936,5188.8460443568865,0.0,0.0,191686807762.0501,0.0
122,892719.5845216069,7074.270791317826,5185.492869491311,0.0,0.0,191337340167.28394,0.0
123,900036.9530822887,7071.034526788715,5182.139694625734,0.0,0.0,190984952912.30154,0.0
124,907354.3216429704,7067.798262259605,5178.786519760158,0.0,0.0,190629653553.2083,0.0
125,914671.6902036521,7064.561997730493,5175.433344894581,0.0,0.0,190271451245.93286,0.0
126,921989.0587643338,7061.325733201383,5172.080170029005,0.0,0.0,189910334822.99518,0.0
127,929306.4273250155,7058.089468672271,5168.726995163429,0.0,0.0,189546266727.75043,0.0
128,936623.7958856972,7054.853204143162,5165.373820297852,0.0,0.0,189179323279.25156,0.0
129,943941.1644463789,7051.616939614051,5162.020645432276,0.0,0.0,188809437441.1756,0.0
130,951258.5330070606,7048.38067508494,5158.667470566699,0.0,0.0,188436668140.53342,0.0
131,958575.9015677423,7045.053377519174,5155.219092201055,0.0,0.0,188060964258.20944,0.0
132,965893.270128424,7041.077063635197,5151.09196436857,0.0,0.0,187682390706.29416,0.0
133,973210.6386891057,7037.10074975122,5146.9648365360845,0.0,0.0,187300883810.08136,0.0
134,980528.0072497876,7033.124435867243,5142.837708703601,0.0,0.0,186916485403.1271,0.0
135,987845.3758104693,7029.148121983268,5138.710580871116,0.0,0.0,186529204686.9583,0.0
136,995162.744371151,7025.1718080992905,5134.583453038631,0.0,0.0,186139038137.56647,0.0
137,1002480.1129318327,7021.195494215313,5130.456325206145,0.0,0.0,185745984949.68246,0.0
138,1009797.4814925144,7017.219180331337,5126.3291973736605,0.0,0.0,185350044467.98123,0.0
139,1017114.8500531961,7013.24286644736,5122.202069541176,0.0,0.0,184951227178.60684,0.0
140,1024432.2186138778,7009.266552563383,5118.074941708691,0.0,0.0,184549532593.53696,0.0
141,1031749.5871745595,7005.290238679407,5113.947813876206,0.0,0.0,184144969889.58124,0.0
142,1039066.9557352412,7001.31392479543,5109.82068604372,0.0,0.0,183737548351.69388,0.0
143,1046384.3242959229,6997.337610911452,5105.693558211236,0.0,0.0,183327278483.6254,0.0
144,1053701.6928566047,6993.361297027477,5101.566430378751,0.0,0.0,182914172056.50125,0.0
145,1061019.0614172863,6989.3849831435,5097.439302546267,0.0,0.0,182498204642.6917,0.0
146,1068336.429977968,6985.408669259523,5093.312174713781,0.0,0.0,182079406861.02856,0.0
147,1075653.7985386497,6981.432355375547,5089.185046881296,0.0,0.0,181657791005.67252,0.0
148,1082971.1670993315,6977.4560414915695,5085.0579190488115,0.0,0.0,181233338197.6561,0.0
149,1090288.535660013,6973.479727607593,5080.930791216327,0.0,0.0,180806082290.11688,0.0
150,1097605.904220695,6969.503413723616,5076.803663383842,0.0,0.0,180376022433.76514,0.0
151,1104923.2727813767,6964.967081721627,5072.102896703282,0.0,0.0,179943150347.87885,0.0
152,1112240.6413420583,6960.416586199617,5067.38762201834,0.0,0.0,179507498116.0444,0.0
153,1119558.0099027401,6955.866090677607,5062.672347333399,0.0,0.0,179069068393.4326,0.0
154,1126875.3784634217,6951.3155951555955,5057.957072648456,0.0,0.0,178627865928.12427,0.0
155,1134192.7470241035,6946.765099633586,5053.241797963516,0.0,0.0,178183897356.9109,0.0
156,1141510.1155847851,6942.214604111576,5048.526523278573,0.0,0.0,177737171013.55536,0.0
157,1148827.484145467,6937.664108589564,5043.811248593633,0.0,0.0,177287696758.4814,0.0
158,1156144.8527061485,6933.113613067554,5039.09597390869,0.0,0.0,176835485914.3273,0.0
159,1163462.2212668303,6928.563117545544,5034.380699223748,0.0,0.0,176380550982.8711,0.0
160,1170779.5898275122,6924.0126220235325,5029.665424538806,0.0,0.0,175922905630.20856,0.0
161,1178096.9583881937,6919.462126501521,5024.950149853865,0.0,0.0,175462564539.62097,0.0
162,1185414.3269488756,6914.911630979512,5020.234875168923,0.0,0.0,174999512176.13977,0.0
163,1192731.6955095571,6910.361135457501,5015.519600483982,0.0,0.0,174533788617.22443,0.0
164,1200049.064070239,6905.810639935491,5010.80432579904,0.0,0.0,174065390288.40546,0.0
165,1207366.4326309205,6901.26014441348,5006.089051114099,0.0,0.0,173594337263.7127,0.0
166,1214683.8011916024,6896.136275860365,5000.7750496007375,0.0,0.0,173120628295.89258,0.0
167,1222001.169752284,6890.864814444712,4995.306928863606,0.0,0.0,172644293253.51868,0.0
168,1229318.5383129658,6885.593353029059,4989.838808126477,0.0,0.0,172165334612.6702,0.0
169,1236635.9068736474,6880.3218916134065,4984.370687389345,0.0,0.0,171683757296.36044,0.0
170,1243953.2754343292,6875.050430197753,4978.902566652215,0.0,0.0,171199585663.5012,0.0
171,1251270.643995011,6869.7789687821005,4973.434445915084,0.0,0.0,170712831110.9289,0.0
172,1258588.0125556926,6864.5075073664475,4967.966325177954,0.0,0.0,170223506362.8412,0.0
173,1265905.3811163744,6859.236045950796,4962.498204440824,0.0,0.0,169731625350.08368,0.0
174,1273222.749677056,6853.964584535142,4957.030083703693,0.0,0.0,169237203100.2064,0.0
175,1280540.1182377378,6848.69312311949,4951.561962966563,0.0,0.0,168740249481.7576,0.0
176,1287857.4867984194,6843.421661703838,4946.093842229433,0.0,0.0,168240775917.70285,0.0
177,1295174.8553591012,6838.150200288185,4940.625721492303,0.0,0.0,167738808644.37292,0.0
178,1302492.2239197828,6832.878738872532,4935.157600755172,0.0,0.0,167234357063.03784,0.0
179,1309809.5924804646,6827.60727745688,4929.689480018042,0.0,0.0,166727431252.75092,0.0
180,1317126.9610411462,6822.335816041228,4924.221359280911,0.0,0.0,166218056082.89883,0.0
181,1324444.329601828,6817.064354625575,4918.753238543781,0.0,0.0,165706241135.84506,0.0
182,1331761.6981625098,6811.792893209922,4913.28511780665,0.0,0.0,165192000505.96262,0.0
183,1339079.0667231914,6806.521431794269,4907.81699706952,0.0,0.0,164675357947.7209,0.0
184,1346396.4352838732,6801.249970378617,4902.348876332389,0.0,0.0,164156327173.84433,0.0
185,1353713.8038445548,6795.978508962964,4896.880755595259,0.0,0.0,163634923126.95798,0.0
186,1361031.1724052366,6790.707047547312,4891.4126348581285,0.0,0.0,163111160881.11832,0.0
187,1368348.5409659182,6785.435586131659,4885.944514120998,0.0,0.0,162585060521.35242,0.0
188,1375665.9095266,6780.164124716007,4880.476393383868,0.0,0.0,162056637092.83044,0.0
189,1382983.2780872816,6774.892663300354,4875.008272646737,0.0,0.0,161525910479.96393,0.0
190,1390300.6466479634,6769.326084612494,4869.2327301285595,0.0,0.0,160992900350.3571,0.0
191,1397618.015208645,6763.213449628165,4862.888364247534,0.0,0.0,160457632966.49023,0.0
192,1404935.3837693268,6757.100814643835,4856.543998366507,0.0,0.0,159920133146.60846,0.0
193,1412252.7523300087,6750.988179659506,4850.199632485481,0.0,0.0,159380319814.2622,0.0
194,1419570.1208906902,6744.8755446751775,4843.855266604454,0.0,0.0,158838369473.84006,0.0
195,1426887.489451372,6738.762909690848,4837.510900723428,0.0,0.0,158294224112.48428,0.0
196,1434204.8580120536,6732.650274706519,4831.166534842401,0.0,0.0,157747900121.6353,0.0
197,1441522.2265727355,6726.53763972219,4824.822168961375,0.0,0.0,157199425192.98734,0.0
198,1448839.595133417,6720.425004737861,4818.477803080348,0.0,0.0,156648817029.23398,0.0
199,1456156.9636940989,6714.312369753531,4812.133437199322,0.0,0.0,156096099702.28796,0.0
200,1463474.3322547805,6708.199734769201,4805.789071318295,0.0,0.0,155541288739.5346,0.0
201,1470791.7008154623,6702.087099784872,4799.444705437269,0.0,0.0,154984409355.21857,0.0
202,1478109.0693761439,6695.9744648005435,4793.100339556242,0.0,0.0,154425480070.35324,0.0
203,1485426.4379368257,6689.861829816215,4786.7559736752155,0.0,0.0,153864523204.35886,0.0
204,1492743.8064975075,6683.749194831886,4780.411607794189,0.0,0.0,153301562187.29736,0.0
205,1500061.175058189,6677.636559847555,4774.067241913162,0.0,0.0,152736620514.45105,0.0
206,1507378.543618871,6671.523924863226,4767.722876032136,0.0,0.0,152169715156.00204,0.0
207,1514695.9121795525,6665.411289878897,4761.3785101511085,0.0,0.0,151600872417.28763,0.0
208,1522013.2807402343,6659.298654894567,4755.034144270082,0.0,0.0,151030114087.17197,0.0
209,1529330.649300916,6653.186019910238,4748.689778389056,0.0,0.0,150457465093.40955,0.0
210,1536648.0178615977,6646.6387348578,4741.89778739299,0.0,0.0,149882943687.37677,0.0
211,1543965.3864222793,6639.851196843495,4734.858371473786,0.0,0.0,149306579038.84897,0.0
212,1551282.754982961,6633.063658829188,4727.8189555545805,0.0,0.0,148728376920.92386,0.0
213,1558600.1235436427,6626.276120814882,4720.779539635376,0.0,0.0,148148339583.5614,0.0
214,1565917.4921043245,6619.488582800576,4713.740123716171,0.0,0.0,147566584760.4335,0.0
215,1573234.8606650063,6612.701044786269,4706.700707796966,0.0,0.0,146983071273.17377,0.0
216,1580552.229225688,6605.913506771963,4699.661291877761,0.0,0.0,146397823430.04257,0.0
217,1587869.5977863697,6599.125968757657,4692.621875958556,0.0,0.0,145810874905.2967,0.0
218,1595186.9663470513,6592.338430743351,4685.582460039352,0.0,0.0,145222251793.0912,0.0
219,1602504.3349077331,6585.550892729045,4678.543044120146,0.0,0.0,144631975387.4759,0.0
220,1609821.7034684147,6578.763354714739,4671.503628200941,0.0,0.0,144040075259.79678,0.0
221,1617139.0720290965,6571.975816700431,4664.464212281736,0.0,0.0,143446575938.2585,0.0
222,1624456.4405897781,6565.188278686126,4657.424796362531,0.0,0.0,142851504561.76126,0.0
223,1631773.80915046,6558.40074067182,4650.3853804433265,0.0,0.0,142254884887.15613,0.0
224,1639091.1777111415,6551.613202657513,4643.345964524122,0.0,0.0,141656746872.84625,0.0
225,1646408.5462718233,6544.825664643206,4636.306548604916,0.0,0.0,141057116503.6543,0.0
226,1653725.9148325052,6538.038126628901,4629.267132685712,0.0,0.0,140456020394.69833,0.0
227,1661043.2833931867,6530.838677166387,4621.812290575409,0.0,0.0,139853485740.9774,0.0
228,1668360.6519538686,6523.4680178900135,4614.184777758427,0.0,0.0,139249540271.041,0.0
229,1675678.0205145502,6516.097358613639,4606.557264941446,0.0,0.0,138644212203.62747,0.0
230,1682995.389075232,6508.726699337264,4598.929752124464,0.0,0.0,138037530207.37964,0.0
231,1690312.7576359136,6501.3560400608885,4591.302239307483,0.0,0.0,137429523358.14886,0.0
232,1697630.1261965954,6493.985380784514,4583.674726490502,0.0,0.0,136820218902.77754,0.0
233,1704947.494757277,6486.61472150814,4576.047213673521,0.0,0.0,136209646040.26657,0.0
234,1712264.8633179588,6479.2440622317645,4568.419700856539,0.0,0.0,135597835323.09485,0.0
235,1719582.2318786406,6471.87340295539,4560.792188039557,0.0,0.0,134984814882.24835,0.0
236,1726899.6004393222,6464.502743679015,4553.164675222576,0.0,0.0,134370614437.63394,0.0
237,1734216.969000004,6457.13208440264,4545.537162405594,0.0,0.0,133755265004.74713,0.0
238,1741534.3375606856,6449.761425126266,4537.909649588613,0.0,0.0,133138796508.766,0.0
239,1748851.7061213674,6442.39076584989,4530.2821367716315,0.0,0.0,132521239411.74434,0.0
240,1756169.074682049,6435.020106573516,4522.654623954651,0.0,0.0,131902624572.73903,0.0
241,1763486.4432427308,6427.649447297142,4515.027111137669,0.0,0.0,131282982525.22101,0.0
242,1770803.8118034124,6419.712270006355,4506.823679891729,0.0,0.0,130662344475.56049,0.0
243,1778121.1803640942,6411.661863461296,4498.5051405423,0.0,0.0,130040742401.6411,0.0
244,1785438.5489247758,6403.611456916238,4490.1866011928705,0.0,0.0,129418208694.23154,0.0
245,1792755.9174854576,6395.5610503711805,4481.868061843441,0.0,0.0,128794834697.69046,0.0
246,1800073.2860461394,6387.510643826123,4473.549522494011,0.0,0.0,128170532206.64601,0.0
247,1807390.654606821,6379.460237281064,4465.230983144583,0.0,0.0,127545394204.59882,0.0
248,1814708.0231675028,6371.4098307360055,4456.912443795152,0.0,0.0,126919454203.32007,0.0
249,1822025.3917281844,6363.359424190949,4448.593904445725,0.0,0.0,126292742708.47755,0.0
250,1829342.7602888662,6355.30901764589,4440.275365096295,0.0,0.0,125665300153.02257,0.0
251,1836660.1288495478,6347.258611100833,4431.956825746865,0.0,0.0,125037153800.11328,0.0
252,1843977.4974102296,6339.2082045557745,4423.638286397437,0.0,0.0,124408333687.6908,0.0
253,1851294.8659709112,6331.157798010717,4415.319747048007,0.0,0.0,123778871351.62674,0.0
254,1858612.234531593,6323.107391465659,4407.001207698578,0.0,0.0,123148798040.69995,0.0
255,1865929.6030922746,6315.0569849206,4398.682668349148,0.0,0.0,122518144752.58455,0.0
256,1873246.9716529564,6307.0065783755435,4390.3641289997195,0.0,0.0,121886943261.45471,0.0
257,1880564.3402136383,6298.956171830485,4382.04558965029,0.0,0.0,121255222318.81087,0.0
258,1887881.7087743198,6290.905765285427,4373.72705030086,0.0,0.0,120623013877.19955,0.0
259,1895199.0773350017,6282.8553587403685,4365.408510951431,0.0,0.0,119990350439.8527,0.0
260,1902516.4458956833,6274.804952195311,4357.089971602002,0.0,0.0,119357268264.93532,0.0
261,1909833.814456365,6266.754545650254,4348.7714322525735,0.0,0.0,118723804955.05814,0.0
262,1917151.1830170467,6258.704139105195,4340.452892903144,0.0,0.0,118090001905.15369,0.0
263,1924468.5515777285,6250.6537325601375,4332.134353553714,0.0,0.0,117455902230.98474,0.0
264,1931785.92013841,6242.60332601508,4323.815814204286,0.0,0.0,116821554944.52776,0.0
265,1939103.2886990919,6234.552919470021,4315.497274854856,0.0,0.0,116187011671.02835,0.0
266,1946420.6572597735,6226.502512924964,4307.178735505427,0.0,0.0,115552284669.63297,0.0
267,1953738.0258204553,6218.452106379906,4298.860196155998,0.0,0.0,114916297185.41626,0.0
268,1953738.0258204553,3298.1824440475743,8199.352850138757,4642.026135844445,4642.026135844445,126702188609.74388,70920190267.59308
269,1961208.8569064485,3295.654918469687,8188.811957619033,4640.114702910432,4640.114702910432,126163343807.2629,70821525381.62424
270,1968679.6879924415,3293.1273928917994,8178.2710650993085,4638.203269976419,4638.203269976419,125612357709.83943,70720556171.43777
271,1976150.5190784347,3290.599867313912,8167.730172579584,4636.291837042406,4636.291837042406,125060339637.47119,70619314304.62645
272,1983621.3501644277,3288.0723417360246,8157.18928005986,4634.380404108392,4634.380404108392,124507054642.37238,70517756029.25848
273,1991092.1812504209,3285.5448161581376,8146.6483875401345,4632.4689711743795,4632.4689711743795,123952572627.38461,70415893302.89047
274,1998563.0123364138,3283.01729058025,8136.107495020411,4630.557538240367,4630.557538240367,123396954127.56125,70313736227.59123
275,2006033.843422407,3280.489765002362,8125.566602500686,4628.646105306354,4628.646105306354,122840243761.71478,70211292161.82861
276,2013504.6745084003,3277.9622394244752,8115.025709980961,4626.73467237234,4626.73467237234,122282468297.3626,70108565768.887
277,2020975.5055943932,3275.4347138465882,8104.484817461237,4624.823239438327,4624.823239438327,121723640979.96428,70005558394.56512
278,2028446.3366803864,3272.9071882687003,8093.943924941512,4622.911806504314,4622.911806504314,121163773740.04605,69902271236.77151
279,2035917.1677663794,3270.379662690813,8083.403032421787,4621.000373570301,4621.000373570301,120602885068.22821,69798707188.42987
280,2043387.9988523726,3267.852137112926,8072.862139902062,4619.088940636288,4619.088940636288,120040987873.03036,69694867579.36145
281,2050858.8299383658,3265.3246115350385,8062.321247382338,4617.177507702275,4617.177507702275,119478098392.31699,69590754607.43568
282,2058329.6610243588,3262.797085957151,8051.7803548626125,4615.266074768261,4615.266074768261,118914236237.04845,69486371243.5493
283,2065800.492110352,3260.2695603792636,8041.239462342888,4613.3546418342485,4613.3546418342485,118349420725.94582,69381720245.16962
284,2073271.323196345,3257.742034801376,8030.698569823164,4611.443208900235,4611.443208900235,117783671427.4179,69276804363.9697
285,2080742.1542823382,3255.2145092234887,8020.157677303439,4609.531775966222,4609.531775966222,117217008490.41501,69171626596.35059
286,2088212.9853683314,3252.6869836456017,8009.616784783715,4607.620343032208,4607.620343032208,116649452937.73238,69066190124.75012
287,2095683.8164543244,3250.159458067714,7999.07589226399,4605.708910098196,4605.708910098196,116081024332.83032,68960497592.7608
288,2103154.6475403174,3247.631932489827,7988.534999744265,4603.797477164182,4603.797477164182,115511744422.59686,68854552409.95128
289,2110625.478626311,3245.10440691194,7977.994107224541,4601.886044230169,4601.886044230169,114941634423.63956,68748357779.62656
290,2118096.309712304,3242.576881334052,7967.453214704817,4599.974611296157,4599.974611296157,114370704628.19392,68641914894.49379
291,2125567.140798297,3240.049355756165,7956.912322185092,4598.063178362143,4598.063178362143,113798995587.48618,68535230193.70995
