,r,rho,vp,vs,vphi,K,G
276,2005718.4805424036,3259.0429155037355,7969.54874035312,4544.243706361949,4544.243706361949,117275866054.3441,67303215342.7608
277,2013044.1732657556,3256.55391520767,7958.832990905943,4542.459657830162,4542.459657830162,116701677960.24347,67200274423.90599
278,2020369.8659891076,3254.064914911604,7948.117241458769,4540.670158017921,4540.670158017921,116126513099.39212,67097067918.19917
279,2027695.5587124596,3251.5759146155383,7937.401492011593,4538.875266343794,4538.875266343794,115550392758.12582,66993599278.92973
280,2035021.2514358116,3249.086914319473,7926.6857425644175,4537.074996610595,4537.074996610595,114973329126.984,66889869588.92204
281,2042346.9441591636,3246.655452904872,7915.653393909844,4535.269411863584,4535.269411863584,114395344673.95622,66785882481.44787
282,2049672.6368825156,3244.2401631103658,7904.5320633012625,4533.458530230894,4533.458530230894,113816453908.46304,66681639385.141174
283,2056998.3296058676,3241.824873315859,7893.410732692679,4531.642421874656,4531.642421874656,113236680003.78119,66577144212.39968
284,2064324.0223292196,3239.4095835213525,7882.289402084097,4529.821103065262,4529.821103065262,112656037209.27704,66472398294.61109
285,2071649.7150525716,3236.9942937268465,7871.168071475515,4527.994633123251,4527.994633123251,112074547121.30247,66367405030.19862
286,2078975.4077759236,3234.5790039323397,7860.046740866932,4526.163060925467,4526.163060925467,111492229399.18552,66262167305.566055
287,2086301.1004992756,3232.1637141378333,7848.925410258349,4524.326391106782,4524.326391106782,110909091446.86734,66156685651.812126
288,2093626.7932226276,3229.748424343327,7837.804079649767,4522.484733931082,4522.484733931082,110325172669.47565,66050966315.334404
289,2100952.4859459796,3227.3331345488205,7826.682749041184,4520.638105108362,4520.638105108362,109740482333.82513,65945010351.43558
290,2108278.1786693316,3224.9178447543136,7815.561418432602,4518.786550334382,4518.786550334382,109155038895.51538,65838820436.43267
291,2115603.8713926836,3222.502554959807,7804.440087824019,4516.930115059508,4516.930115059508,108568861062.55783,65732399241.756935
292,2122929.5641160356,3220.087265165301,7793.318757215437,4515.068851403012,4515.068851403012,107981969319.44202,65625749783.132484
293,2130255.2568393876,3217.6719753707944,7782.197426606854,4513.202808653869,4513.202808653869,107394383104.38582,65518874907.499886
294,2137580.9495627396,3215.256685576288,7771.076095998273,4511.332027655774,4511.332027655774,106806120649.40402,65411777058.70437
295,2144906.6422860916,3212.8413957817816,7759.954765389689,4509.456564040645,4509.456564040645,106217202291.60858,65304459371.61733
296,2152232.3350094436,3210.4261059872747,7748.833434781106,4507.576471652845,4507.576471652845,105627648053.6567,65196924889.49549
297,2159558.0277327956,3207.6035552884236,7736.709978801469,4505.691803136164,4505.691803136164,105037477742.15733,65089176592.389465
298,2166883.7204561476,3204.7605716462945,7724.536244558818,4503.802594851188,4503.802594851188,104446708979.52101,64981216689.61046
299,2174209.4131794996,3201.917588004166,7712.362510316167,4501.908911953446,4501.908911953446,103855363149.80571,64873048712.58491
300,2181535.1059028516,3199.0746043620375,7700.188776073517,4500.010807831235,4500.010807831235,103263460121.13843,64764675650.32634
301,2188860.7986262036,3196.2316207199087,7688.015041830866,4498.108326995662,4498.108326995662,102671018761.88742,64656100081.80335
302,2196186.4913495556,3193.38863707778,7675.841307588216,4496.201535256971,4496.201535256971,102078060594.59059,64547325567.98724
303,2203512.184072908,3190.5456534356513,7663.667573345565,4494.290479565085,4494.290479565085,101484604918.73639,64438354809.70709
304,2210837.8767962595,3187.702669793522,7651.493839102914,4492.375219303109,4492.375219303109,100890672217.89133,64329190995.07174
305,2218163.569519612,3184.8596861513934,7639.320104860262,4490.455818106762,4490.455818106762,100296283760.43524,64219837582.11187
306,2225489.2622429635,3182.0167025092646,7627.146370617613,4488.532328522375,4488.532328522375,99701459488.85246,64110297485.8718
307,2232814.954966316,3179.173718867136,7614.9726363749605,4486.604814889412,4486.604814889412,99106220771.24155,64000574171.284775
308,2240140.6476896675,3176.3307352250076,7602.79890213231,4484.673320214042,4484.673320214042,98510586165.69528,63890670073.32111
309,2247466.34041302,3173.4877515828784,7590.625167889659,4482.737915306234,4482.737915306234,97914577804.45409,63780588943.58679
310,2254792.0331363715,3170.64476794075,7578.451433647009,4480.798662173156,4480.798662173156,97318216709.12515,63670334090.970764
311,2262117.725859724,3167.801784298621,7566.277699404358,4478.855622767562,4478.855622767562,96721523919.61154,63559908826.35068
312,2269443.4185830755,3164.9588006564927,7554.1039651617075,4476.908860256789,4476.908860256789,96124520639.43118,63449316511.30711
313,2276769.111306428,3162.1158170143635,7541.930230919056,4474.958439021548,4474.958439021548,95527228212.04631,63338560555.85689
314,2284094.80402978,3159.2728333722353,7529.756496676406,4473.004424628775,4473.004424628775,94929668111.947,63227644416.88881
315,2291420.496753132,3156.429849730106,7517.582762433754,4471.046881860601,4471.046881860601,94331861810.27104,63116571510.01288
316,2298746.189476484,3153.586866087977,7505.409028191104,4469.085872539625,4469.085872539625,93733830689.87119,63005345112.148026
317,2306071.882199836,3150.7438824458486,7493.235293948453,4467.121472974245,4467.121472974245,93135597107.43964,62893969136.05703
318,2313397.574923188,3147.9008988037194,7481.061559705802,4465.153753644661,4465.153753644661,92537183038.15366,62782447228.66075
319,2320723.26764654,3145.057915161591,7468.887825463151,4463.182771180585,4463.182771180585,91938609906.56866,62670782426.08293
320,2328048.960369892,3142.2149315194624,7456.714091220501,4461.20861224259,4461.20861224259,91339900656.976,62558979073.33328
321,2335374.653093244,3139.3719478773337,7444.540356977851,4459.2313370069805,4459.2313370069805,90741077149.44275,62447040353.94771
322,2342700.345816596,3136.5289642352045,7432.366622735199,4457.251029550602,4457.251029550602,90142162225.2219,62334970484.016304
323,2350026.038539948,3133.685980593076,7420.192888492549,4455.267784599829,4455.267784599829,89543187463.38797,62222774447.28523
324,2357351.7312633,3130.842996950947,7407.878810064511,4453.281621012832,4453.281621012832,88944157253.9159,62110453005.38136
325,2364677.423986652,3128.000013308819,7394.6408439933375,4451.292646821738,4451.292646821738,88345103729.48886,61998011709.21145
326,2372003.116710004,3125.1570296666896,7381.402877922163,4449.300931703168,4449.300931703168,87746049938.5002,61885454142.80639
327,2379328.809433356,3122.3140460245613,7368.1649118509895,4447.306566079833,4447.306566079833,87147020627.36273,61772784824.56973
328,2386654.502156708,3119.471062382432,7354.9269457798155,4445.309624966207,4445.309624966207,86548038038.6081,61660007513.55086
329,2393980.19488006,3116.628078740304,7341.688979708642,4443.3101890795615,4443.3101890795615,85949125635.67041,61547126237.05216
330,2401305.887603412,3113.7850950981747,7328.451013637468,4441.3083403100245,4441.3083403100245,85350307149.25763,61434145082.24862
331,2408631.580326764,3110.942111456046,7315.213047566294,4439.304161880972,4439.304161880972,84751606477.55818,61321068191.49686
332,2415957.273050116,3108.099127813917,7301.97508149512,4437.297738275267,4437.297738275267,84153047673.83917,61207899759.23224
333,2423282.965773468,3105.2561441717885,7288.737115423946,4435.289155158189,4435.289155158189,83554654937.08113,61094644029.08971
334,2430608.65849682,3102.4131605296598,7275.499149352773,4433.278499482487,4433.278499482487,82956452617.03387,60981305297.279526
335,2437934.351220172,3099.570176887531,7262.261183281598,4431.265859541685,4431.265859541685,82358465589.16757,60867887903.422935
336,2445260.043943524,3096.7271932454023,7249.023217210425,4429.251325029438,4429.251325029438,81760718868.12338,60754396251.02764
337,2452585.736666876,3093.884209603273,7235.785251139252,4427.234990289536,4427.234990289536,81163237049.37129,60640834929.87964
338,2459911.429390228,3091.0412259611453,7222.547285068078,4425.216946018812,4425.216946018812,80566045570.27132,60527208392.149734
339,2467237.12211358,3088.198242319016,7209.309318996903,4423.197284323112,4423.197284323112,79969170158.9393,60413521153.63806
340,2474562.814836932,3085.3552586768874,7196.07135292573,4421.176102978591,4421.176102978591,79372635754.40247,60299777948.6997
341,2481888.507560284,3082.5122750347587,7182.833386854556,4419.153494681146,4419.153494681146,78776469135.57562,60185983332.53574
342,2489214.200283636,3079.66929139263,7169.595420783383,4417.12956235336,4417.12956235336,78180695806.70808,60072142234.73883
343,2496539.893006988,3076.8263077505007,7156.357454712209,4415.10440550039,4415.10440550039,77585342303.81346,59958259474.54109
344,2503865.58573034,3073.9833241083725,7143.119488641035,4413.078123906445,4413.078123906445,76990436008.31264,59844339901.236465
345,2511191.278453692,3071.1403404662433,7129.881522569862,4411.050822602934,4411.050822602934,76396002982.78404,59730388552.014565
346,2518516.971177044,3068.2973568241146,7116.643556498687,4409.022605409185,4409.022605409185,75802070510.85765,59616410440.96207
347,2525842.663900396,3065.4543731819863,7103.405590427514,4406.99357904676,4406.99357904676,75208666226.65657,59502410698.726295
348,2533168.356623748,3062.6113895398576,7090.16762435634,4404.963852310909,4404.963852310909,74615818053.13867,59388394544.74755
